plot_ID,tree_ID,species,DBH_cm,status,height_m,decay_class,to be cut,notes
TSF49unh4,21,FRAM,24.6,live,,,NO,
TSF49unh4,22,FRAM,34.6,live,,,YES,
TSF49unh4,23,FRAM,35.5,live,,,YES,
TSF49unh4,24,PIST,20.4,snag,10.6,2,NO,
TSF49unh4,25,ACSA,12.3,live,,,NO,
TSF49unh4,26,FRAM,32.9,live,,,YES,
TSF49unh4,27,ACSA,10.5,live,,,NO,
TSF49unh4,28,ACSA,13.9,live,,,NO,
TSF49unh4,29,ACSA,10.5,live,,,NO,
TSF49unh4,30,ACSA,25.5,live,,,NO,
TSF49unh4,31,ACSA,33.2,live,,,NO,
TSF49unh4,32,ACSA,22.8,live,,,YES,
TSF49unh4,33,QURU,41.5,live,,,NO,
TSF49unh4,34,ACSA,11.4,live,,,NO,
TSF49unh4,35,QURU,21.3,live,,,NO,
OMSFSH14gap1,1,UNK,15.3,stump,0.13,3,NO,
OMSFSH14gap1,2,FRAM,54,stump,0.26,2,NO,
OMSFSH14gap1,3,ACSP,39.2,stump,0.42,4,NO,
OMSFSH14gap1,4,ACSA,46.3,stump,0.37,3,NO,
OMSFSH14gap1,5,ACSP,61.6,stump,0.32,3,NO,
OMSFSH14gap1,6,FRAM,65.8,stump,0.28,3,NO,
OMSFSH14gap1,7,ACSP,13.7,stump,0.14,2,NO,
OMSFSH14gap1,8,ACSP,38,stump,0.19,2,NO,
OMSFSH14gap1,9,FAGR,36.4,stump,0.2,3,NO,
OMSFSH14mat1,1,FRAM,56.3,stump,0.21,2,NO,
OMSFSH14mat1,2,FRAM,77.2,stump,0.21,3,NO,
OMSFSH14mat1,3,ACSA,24.8,live,,,NO,
OMSFSH14mat1,4,BEAL,10.8,stump,0.13,2,NO,
OMSFSH14mat1,5,FAGR,13.4,stump,0.15,3,NO,
OMSFSH14mat1,6,FAGR,11.6,live,,,NO,
OMSFSH14mat1,7,ACSA,42.1,live,,,NO,
OMSFSH14mat1,8,ACSA,34.9,live,,,NO,
OMSFSH14mat1,9,ACSA,33.4,live,,,NO,
OMSFSH14mat1,10,ACSA,23,live,,,NO,
OMSFSH14mat1,11,FAGR,15.2,live,,,NO,
OMSFSH14mat1,12,ACSA,17.9,live,,,NO,
OMSFSH14mat1,13,FAGR,20,live,,,NO,
OMSFSH14mat1,14,FRAM,42.1,stump,0.3,2,NO,
OMSFSH14mat1,15,FRAM,58.6,stump,0.42,2,NO,
OMSFSH14mat1,16,ACSA,32.4,live,,,NO,
OMSFSH14mat1,17,FAGR,14.5,live,,,NO,
OMSFSH14mat1,18,ACSA,66.7,stump,0.44,3,NO,
OMSFSH14mat1,19,FAGR,17,live,,,NO,
OMSFSH14mat1,20,ACSA,22,stump,0.4,3,NO,
OMSFSH14mat1,21,ACSA,62.7,stump,0.13,2,NO,
OMSFSH14mat1,22,FAGR,14.7,live,,,NO,
OMSFSH14mat1,23,FAGR,15.2,live,,,NO,
OMSFSH14mat1,24,FAGR,22.6,stump,0.4,3,NO,
OMSFSH14mat1,25,ACSA,40.4,live,,,NO,
OMSFSH14mat1,26,ACSA,43.3,live,,,NO,
OMSFSH14mat1,27,ACSA,31.9,live,,,NO,
OMSFSH14mat1,28,ACSA,35.2,live,,,NO,
OMSFSH14mat1,29,FAGR,12.4,stump,0.11,2,NO,
OMSFSH14gap2,1,BEAL,18.9,stump,0.18,3,NO,
OMSFSH14gap2,2,BEAL,10.6,stump,0.19,3,NO,
OMSFSH14gap2,3,BEAL,29.1,stump,0.21,3,NO,
OMSFSH14gap2,4,ACSP,58.5,stump,0.31,3,NO,
OMSFSH14gap2,5,ACSP,53.9,stump,0.28,3,NO,
OMSFSH14gap2,6,BEAL,35.4,stump,0.22,3,NO,
OMSFSH14gap2,7,BEAL,39.5,stump,0.24,3,NO,
OMSFSH14gap2,8,ACSA,29.3,stump,0.26,2,NO,
OMSFSH14gap2,9,BEAL,25.1,stump,0.14,3,NO,
OMSFSH14gap2,10,BEAL,13.4,stump,0.11,3,NO,
OMSFSH14gap2,11,BEAL,16.9,stump,0.3,4,NO,
OMSFSH14gap2,12,BEAL,21.1,stump,0.13,3,NO,
OMSFSH14gap2,13,BEAL,33.2,stump,0.22,2,NO,
OMSFSH14gap2,14,ACSP,18,stump,0.18,3,NO,
OMSFSH14gap2,15,BEAL,36.6,stump,0.15,3,NO,
OMSFSH14mat2,1,ACSA,51.5,live,,,NO,
OMSFSH14mat2,2,ACSA,13.7,snag,6.1,2,NO,
OMSFSH14mat2,3,FAGR,16.2,live,,,NO,
OMSFSH14mat2,4,FAGR,14.2,live,,,NO,
OMSFSH14mat2,5,BEAL,19.5,live,,,NO,
OMSFSH14mat2,6,ACSA,27,live,,,NO,
OMSFSH14mat2,7,BEAL,15.6,live,,,NO,
OMSFSH14mat2,8,ACSA,23.8,live,,,NO,
OMSFSH14mat2,9,ACSA,47.2,stump,0.19,2,NO,
OMSFSH14mat2,10,ACSA,71.2,live,0.27,2,NO,
OMSFSH14mat2,11,FAGR,19.1,live,,,NO,
OMSFSH14mat2,12,ACSA,44,snag,3,4,NO,
OMSFSH14mat2,13,FAGR,22.2,live,,,NO,
OMSFSH14mat2,14,ACSA,55.6,live,,,NO,
OMSFSH14mat2,15,ACSA,47.9,live,,,NO,
OMSFSH14mat2,16,FAGR,11.9,live,,,NO,
OMSFSH14mat2,17,FRAM,52.6,live,,,NO,
OMSFSH14mat2,18,FAGR,18.2,live,,,NO,
OMSFSH14mat2,19,FAGR,18.4,live,,,NO,
OMSFSH14mat2,20,BEAL,11.1,stump,0.1,3,NO,
OMSFSH14mat2,21,FRAM,56.5,stump,0.24,3,NO,
OMSFSH14mat2,22,FRAM,31.4,stump,0.2,2,NO,
OMSFSH14mat2,23,FAGR,13.1,live,,,NO,
OMSFSH14mat3,1,FRAM,45,stump,0.9,2,NO,
OMSFSH14mat3,2,FRAM,43.8,stump,0.79,2,NO,
OMSFSH14mat3,3,FAGR,23.5,live,,,NO,
OMSFSH14mat3,4,ACSP,19.3,stump,0.69,4,NO,
OMSFSH14mat3,5,ACSA,49.5,stump,0.73,4,NO,
OMSFSH14mat3,6,ACSA,41.6,snag,6.1,3,NO,
OMSFSH14mat3,7,FAGR,14.9,live,,,NO,
OMSFSH14mat3,8,ACSA,60,live,,,NO,
OMSFSH14mat3,9,FAGR,10.3,live,,,NO,
OMSFSH14mat3,10,FAGR,37.9,live,,,NO,
OMSFSH14mat3,11,FAGR,34.7,live,,,NO,
OMSFSH14mat3,12,FAGR,11.1,live,,,NO,
OMSFSH14mat3,13,FAGR,32.2,snag,9.14,3,NO,
OMSFSH14mat3,14,ACSA,14.5,live,,,NO,
OMSFSH14mat3,15,FRAM,54,live,,,NO,
OMSFSH14gap3,1,FAGR,47.9,stump,0.19,3,NO,
OMSFSH14gap3,2,ACSA,46.3,stump,0.21,2,NO,
OMSFSH14gap3,3,ACSA,25.3,stump,0.26,3,NO,
OMSFSH14gap3,4,FRAM,18.2,stump,0.16,3,NO,
OMSFSH14gap3,5,FAGR,59.2,stump,0.24,3,NO,
OMSFSH14gap3,6,FAGR,14,stump,0.13,2,NO,
OMSFSH14gap3,7,FAGR,33.2,stump,0.27,3,NO,
OMSFSH17gap1,1,ACSA,57,stump,0.35,1,NO,
OMSFSH17gap1,2,ACSA,41.7,stump,0.2,2,NO,
OMSFSH17gap1,3,FAGR,46.1,stump,0.42,1,NO,
OMSFSH17gap1,4,FAGR,44.2,stump,0.17,1,NO,
OMSFSH17gap1,5,FAGR,36.4,stump,0.2,1,NO,
OMSFSH17gap1,6,FAGR,27.3,stump,0.19,1,NO,
OMSFSH17gap1,7,FAGR,16.7,stump,0.15,1,NO,
OMSFSH17gap1,8,ACSA,23,stump,0.17,1,NO,
OMSFSH17gap1,9,FAGR,14.1,stump,0.24,1,NO,
OMSFSH17gap1,10,FAGR,11.2,stump,0.21,1,NO,
OMSFSH17gap1,11,ACSA,11.2,stump,0.22,1,NO,
OMSFSH17gap1,12,BEAL,29.7,stump,0.45,1,NO,
OMSFSH17gap1,13,FAGR,14.7,stump,0.18,1,NO,
OMSFSH17gap1,14,ACSA,13.2,stump,0.22,1,NO,
OMSFSH17gap1,15,ACSA,70.3,stump,0.39,1,NO,
OMSFSH17gap1,16,FAGR,59,stump,0.38,1,NO,
OMSFSH17gap1,17,FAGR,54.3,stump,0.16,1,NO,
OMSFSH17gap1,18,ACSA,11.8,stump,0.13,1,NO,
OMSFSH17gap1,19,FAGR,27.4,stump,0.3,1,NO,
OMSFSH17gap1,20,FAGR,12,stump,0.17,2,NO,
OMSFSH17mat1,1,FRAM,41.6,stump,0.45,1,NO,
OMSFSH17mat1,2,ACRU,33.8,live,,,NO,
OMSFSH17mat1,3,BEAL,59.3,live,,,NO,
OMSFSH17mat1,4,FAGR,12.4,snag,3.66,3,NO,
OMSFSH17mat1,5,FAGR,12.9,live,,,NO,
OMSFSH17mat1,6,BEAL,17.4,live,,,NO,
OMSFSH17mat1,7,BEAL,39.5,live,,,NO,
OMSFSH17mat1,8,BEAL,48.1,live,,,NO,
OMSFSH17mat1,9,ACSA,12.5,live,,,NO,
OMSFSH17mat1,10,FRAM,21.8,snag,13.7,1,NO,
OMSFSH17mat1,11,FRAM,20.7,live,,,NO,
OMSFSH17mat1,12,ACSA,10.8,live,,,NO,
OMSFSH17mat1,13,BEAL,27.1,live,,,NO,
OMSFSH17mat1,14,UNK,55.3,snag,0.06,5,NO,
OMSFSH17mat1,15,FRAM,13.4,live,,,NO,
OMSFSH17gap2,1,ACSA,15.8,stump,0.22,1,NO,
OMSFSH17gap2,2,FAGR,23.1,stump,0.21,1,NO,
OMSFSH17gap2,3,BEAL,28.2,live,,,NO,
OMSFSH17gap2,4,FRAM,42.5,stump,0.23,1,NO,
OMSFSH17gap2,5,FAGR,13.5,stump,0.25,3,NO,
OMSFSH17gap2,6,ACSA,13.4,live,,,NO,
OMSFSH17gap2,7,FAGR,13.8,live,,,NO,
OMSFSH17gap2,8,FAGR,16.2,live,,,NO,
OMSFSH17gap2,9,ACSA,12.4,live,,,NO,
OMSFSH17gap2,10,FRAM,12.5,stump,0.66,2,NO,
OMSFSH17gap2,11,FAGR,47.3,stump,0.26,1,NO,
OMSFSH17gap2,12,BEAL,49.4,live,,,NO,
OMSFSH17gap2,13,FAGR,18,live,,,NO,
OMSFSH17gap2,14,ACPE,10.4,live,,,NO,
OMSFSH17gap2,15,FRAM,35.2,stump,0.32,1,NO,
OMSFSH17gap2,16,FAGR,45.7,stump,0.24,1,NO,
OMSFSH17gap2,17,FAGR,26.4,snag,1.5,4,NO,
OMSFSH17gap2,18,FAGR,32.5,stump,0.31,1,NO,
OMSFSH17gap2,19,BEAL,26.7,live,,,NO,
OMSFSH17gap2,20,ACSA,25.2,live,,,NO,
OMSFSH17gap2,21,FAGR,33.4,stump,0.28,1,NO,
OMSFSH17gap2,22,FRAM,11.4,snag,5.5,2,NO,
OMSFSH17mat2,1,FRAM,45.5,stump,0.36,1,NO,
OMSFSH17mat2,2,ACRU,57.2,live,,,NO,
OMSFSH17mat2,3,FAGR,40.5,live,,,NO,
OMSFSH17mat2,4,ACSA,30.9,live,,,NO,
OMSFSH17mat2,5,FAGR,17.4,stump,0.39,3,NO,
OMSFSH17mat2,6,FRAM,28.4,stump,0.22,2,NO,
OMSFSH17mat2,7,FAGR,22.6,stump,0.05,5,NO,
OMSFSH17mat2,8,FAGR,31.3,stump,0.41,2,NO,
OMSFSH17mat2,9,BEAL,20.4,live,,,NO,
OMSFSH17mat2,10,BEAL,29,live,,,NO,
OMSFSH17mat2,11,BEAL,12.6,live,,,NO,
OMSFSH17mat2,12,BEAL,10.6,stump,0.49,4,NO,
OMSFSH17mat2,13,ACRU,19,live,,,NO,
OMSFSH17mat2,14,ACRU,34.7,live,,,NO,
OMSFSH17mat2,15,BEAL,11.9,stump,0.13,3,NO,
OMSFSH17mat2,16,BEAL,26.4,live,,,NO,
OMSFSH17mat2,17,FRAM,33.6,stump,0.41,1,NO,
OMSFSH17mat2,18,FRAM,19.6,live,,,NO,
OMSFSH17mat2,19,BEPA,22.2,live,,,NO,
OMSFSH17mat2,20,PRSE,24,live,,,NO,
OMSFSH17mat2,21,FAGR,38.7,live,,,NO,
OMSFSH17mat2,22,FAGR,13.5,live,,,NO,
OMSFSH17mat2,23,FRAM,14.4,live,,,NO,
OMSFSH17mat2,24,ACSA,18.8,live,,,NO,
OMSFSH17mat2,25,BEAL,13.2,snag,3.66,1,NO,
OMSFSH17mat2,26,BEAL,27.3,stump,0.59,4,NO,
OMSFSH17mat2,27,BEAL,48.7,stump,0.44,2,NO,
OMSFSH17mat2,28,BEAL,32.7,live,,,NO,
OMSFSH17mat2,29,FAGR,44.5,stump,0.86,4,NO,
OMSFSH17mat2,30,BEAL,20,live,,,NO,
OMSFSH17mat2,31,FAGR,18.2,live,,,NO,
OMSFSH17gap3,1,FRAM,39.5,stump,0.29,1,NO,
OMSFSH17gap3,2,FAGR,40,stump,0.32,1,NO,
OMSFSH17gap3,3,FAGR,32.7,stump,0.26,3,NO,
OMSFSH17gap3,4,FAGR,18.3,stump,0.21,1,NO,
OMSFSH17gap3,5,FAGR,26,stump,0.15,1,NO,
OMSFSH17gap3,6,ACRU,58.5,stump,0.31,1,NO,
OMSFSH17gap3,7,FRAM,32.1,stump,0.33,1,NO,
OMSFSH17gap3,8,ACRU,36.9,live,,,NO,
OMSFSH17gap3,9,FAGR,12.1,stump,0.24,1,NO,
OMSFSH17gap3,10,ACSA,23.2,stump,0.21,1,NO,
OMSFSH17gap3,11,FAGR,27.6,stump,0.23,2,NO,
OMSFSH17gap3,12,FAGR,26.6,stump,0.2,1,NO,
OMSFSH17gap3,13,BEAL,52.6,live,,,NO,
OMSFSH17gap3,14,FRAM,41.6,stump,0.22,1,NO,
OMSFSH17gap3,15,UNK,22,stump,0.07,5,NO,
OMSFSH17gap3,16,ACRU,34.7,live,,,NO,
OMSFSH17gap3,17,FRAM,23.9,snag,6.1,3,NO,
OMSFSH17gap3,18,FAGR,12.7,live,,,NO,
OMSFSH17gap3,19,FRAM,25.8,stump,0.27,1,NO,
OMSFSH17gap3,20,FRAM,27.3,stump,0.26,1,NO,
OMSFSH17gap3,21,FAGR,29,stump,0.25,1,NO,
OMSFSH17gap3,22,UNK,13.5,stump,0.18,4,NO,
OMSFSH17gap3,23,FAGR,10.2,live,,,NO,
OMSFSH17gap3,24,FAGR,40,stump,0.34,1,NO,
OMSFSH17gap3,25,FAGR,11.1,live,,,NO,
OMSFSH17gap3,26,PISP,10.8,live,,,NO,
OMSFSH17gap3,27,FAGR,33.7,stump,0.2,1,NO,
OMSFSH17gap3,28,FAGR,15.1,live,,,NO,
OMSFSH17gap3,29,FAGR,30.4,stump,0.24,1,NO,
OMSFSH17gap3,30,FAGR,20.1,stump,0.21,1,NO,
OMSFSH17mat3,1,FRAM,43.6,stump,0.23,2,NO,
OMSFSH17mat3,2,FRAM,73.2,stump,0.2,2,NO,
OMSFSH17mat3,3,ACSA,18.3,live,,,NO,
OMSFSH17mat3,4,FAGR,22.9,stump,0.18,1,NO,
OMSFSH17mat3,5,ACSA,42.4,stump,0.12,2,NO,
OMSFSH17mat3,6,FAGR,23.5,stump,0.14,1,NO,
OMSFSH17mat3,7,ACSA,34.6,live,,,NO,
OMSFSH17mat3,8,FRAM,57.2,stump,0.2,3,NO,
OMSFSH17mat3,9,ACSA,18.6,stump,,,NO,
OMSFSH17mat3,10,FAGR,13.5,stump,0.21,1,NO,
OMSFSH17mat3,11,FAGR,40.1,stump,0.12,1,NO,
OMSFSH17mat3,12,FAGR,15.1,live,,,NO,
OMSFSH17mat3,13,FAGR,13.1,snag,2.44,4,NO,
OMSFSH17mat3,14,FAGR,17.3,snag,3,1,NO,
OMSFSH17mat3,15,ACSA,40,live,,,NO,
OMSFSH17mat3,16,FAGR,26.2,live,,,NO,
OMSFSH17mat3,17,FAGR,22,live,,,NO,
OMSFSH17mat3,18,FAGR,11.1,live,,,NO,
OMSFSH17mat3,19,BEAL,50,stump,0.35,2,NO,
OMSFSH17mat3,20,ACSA,36.3,live,,,NO,
OMSFSH17mat3,21,ACSA,15.6,snag,6.7,1,NO,
OMSFSH17mat3,22,ACPE,13.3,snag,4.6,3,NO,
OMSFSH17mat3,23,FAGR,14.8,live,,,NO,
OMSFSH17mat3,24,FRAM,63.6,stump,0.1,2,NO,
OMSFSH17mat3,25,ACSA,27.2,live,,,NO,
JMP3unh2,1,ACSA,16.1,snag,2.1,1,NO,
JMP3unh2,2,ACSA,12.7,live,,,NO,
JMP3unh2,3,ACSA,12,live,,,NO,
JMP3unh2,4,ACSA,17,live,,,NO,
JMP3unh2,5,BEAL,26.2,live,,,NO,
JMP3unh2,6,ACSA,35.9,live,,,NO,
JMP3unh2,7,FRAM,40.5,live,,,NO,
JMP3unh2,8,FRAM,23.1,live,,,NO,
JMP3unh2,9,FRAM,38.1,live,,,NO,
JMP3unh2,10,ACSA,15.4,live,,,NO,
JMP3unh2,11,ACSA,31.7,live,,,NO,
JMP3unh2,12,FRAM,35.3,live,,,NO,
JMP3unh2,13,FRAM,43.5,live,,,NO,
JMP3unh2,14,ACSA,10.8,live,,,NO,
JMP3unh2,15,ACSA,17.8,live,,,NO,
JMP3unh2,16,FAGR,13.3,live,,,NO,
JMP3unh2,17,ACSA,29.6,live,,,NO,
JMP3unh2,18,ACSA,13.4,live,,,NO,
JMP3unh2,19,PRSE,25.5,snag,6.7,2,NO,
JMP3unh2,20,FRAM,19.5,live,,,NO,
JMP3unh2,21,FRAM,41.4,live,,,NO,
JMP3unh2,22,ACSA,14.8,live,,,NO,
JMP3unh2,23,FRAM,20.2,live,,,NO,
JMP3unh3,1,UNK,33.1,stump,0.28,3,NO,
JMP3unh3,2,ACSA,45.4,live,,,NO,
JMP3unh3,3,UNK,42.9,stump,0.38,4,NO,
JMP3unh3,4,OSVI,11.8,live,,,NO,
JMP3unh3,5,ACSA,23.1,live,,,NO,
JMP3unh3,6,ACSA,21.2,live,,,NO,
JMP3unh3,7,FRAM,40.5,live,,,NO,
JMP3unh3,8,FRAM,35.1,live,,,NO,
JMP3unh3,9,ACSA,21,live,,,NO,
JMP3unh3,10,UNK,25.8,stump,0.13,5,NO,
JMP3unh3,11,UNK,13.6,stump,0.4,4,NO,
JMP3unh3,12,ACSA,32.2,live,,,NO,
JMP3unh3,13,ACSA,19.2,live,,,NO,
JMP3unh3,14,UNK,25.1,stump,0.22,5,NO,
JMP3unh3,15,ACSA,20.9,snag,2.6,2,NO,
JMP3unh3,16,ACSA,35.3,live,,,NO,
JMP3unh3,17,ACSA,35.5,live,,,NO,
JMP3unh3,18,ACSA,23.5,live,,,NO,
JMP3unh3,19,ACSA,21.8,stump,0.54,3,NO,
JMP3unh3,20,UNK,28.9,stump,0.36,2,NO,
JMP3unh3,21,UNK,25.8,stump,0.27,3,NO,
JMP3unh3,22,ACSA,37.9,live,,,NO,
JMP3unh3,23,UNK,31.5,stump,0.37,4,NO,
JMP7mat4,1,UNK,29.5,stump,0.23,5,NO,
JMP7mat4,2,ACSA,20.2,live,,,NO,
JMP7mat4,3,FRAM,56,stump,0.27,1,NO,
JMP7mat4,4,ACSA,33.8,live,,,NO,
JMP7mat4,5,UNK,19.5,stump,0.35,3,NO,
JMP7mat4,6,FRAM,35.9,live,,,NO,
JMP7mat4,7,UNK,46.9,stump,0.42,4,NO,
JMP7mat4,8,FAGR,13.4,live,,,NO,
JMP7mat4,9,UNK,37.3,stump,0.32,5,NO,
JMP7mat4,10,UNK,25.8,stump,0.25,4,NO,
JMP7mat4,11,ACSA,23.5,stump,0.18,4,NO,
JMP7mat4,12,ACSA,20.3,live,,,NO,
JMP7mat4,13,ACSA,20.4,live,,,NO,
JMP7mat4,14,FRAM,75.4,stump,0.28,2,NO,
JMP7mat4,15,ACSA,17.1,live,,,NO,
JMP7mat4,16,ACSA,42.9,live,,,NO,
JMP7mat4,17,UNK,51.6,stump,0.29,3,NO,
JMP7mat4,18,FAGR,10.4,live,,,NO,
JMP7mat4,19,UNK,13.8,stump,0.3,4,NO,
JMP7mat4,20,ACSA,16.7,live,,,NO,
JMP7mat4,21,ACSA,24.8,live,,,NO,
JMP7mat4,22,ACSA,26.7,live,,,NO,
JMP7mat4,23,ACSA,28,live,,,NO,
JMP7mat4,24,FAGR,19.8,live,,,NO,
JMP7mat4,25,ACSA,44.6,live,,,NO,
JMP7mat4,26,ACSA,25.7,live,,,NO,
JMP3unh4,1,FAGR,18.5,live,,,NO,
JMP3unh4,2,FAGR,16.2,live,,,NO,
JMP3unh4,3,FAGR,15.4,live,,,NO,
JMP3unh4,4,FRAM,36.2,live,,,NO,
JMP3unh4,5,FAGR,13.2,live,,,NO,
JMP3unh4,6,FAGR,27,snag,7.1,3,NO,
JMP3unh4,7,FRAM,28.6,live,,,NO,
JMP3unh4,8,ACSA,23.8,live,,,NO,
JMP3unh4,9,FAGR,19.8,live,,,NO,
JMP3unh4,10,UNK,45.2,stump,0.34,5,NO,
JMP3unh4,11,FRAM,37.9,live,,,NO,
JMP3unh4,12,FAGR,34.6,live,,,NO,
JMP3unh4,13,ACSA,22,snag,6,2,NO,
JMP3unh4,14,ACSA,30.2,live,,,NO,
JMP3unh4,15,FAGR,10.7,live,,,NO,
JMP3unh4,16,ACSA,26.9,live,,,NO,
JMP3unh4,17,ACSA,22.8,live,,,NO,
JMP3unh4,18,ACSA,31.1,live,,,NO,
JMP3unh4,19,ACSA,19.4,live,,,NO,
JMP3unh4,20,ACSA,26.6,live,,,NO,
KMSFunh1,1,ACSA,11,live,,,NO,
KMSFunh1,2,FRAM,43.2,live,,,NO,
KMSFunh1,3,ACSA,35.6,live,,,NO,
KMSFunh1,4,ACSA,18.6,live,,,NO,
KMSFunh1,5,FRAM,27.5,snag,9.1,2,NO,
KMSFunh1,6,FRAM,22,snag,9.1,2,NO,
KMSFunh1,7,FRAM,39.8,live,,,NO,
KMSFunh1,8,ACSA,22.5,live,,,NO,
KMSFunh1,9,FRAM,31.8,live,,,NO,
KMSFunh1,10,ACSA,55,live,,,NO,
KMSFunh1,11,ACSA,36.8,live,,,NO,
KMSFunh1,12,ACSA,35.8,live,,,NO,
KMSFunh1,13,ACSA,20.5,live,,,NO,
KMSFunh1,14,ACSA,14.4,live,,,NO,
KMSFunh1,15,ACSA,39.8,live,,,NO,
KMSFunh1,16,ACSA,40.9,live,,,NO,
KMSFunh1,17,ACSA,34.6,live,,,NO,
KMSFunh1,18,ACSA,15.2,live,,,NO,
KMSFunh1,19,FRAM,35.6,live,,,NO,
KMSFunh2,1,ACSA,35.8,live,,,NO,
KMSFunh2,2,FRAM,20.7,snag,9.1,2,NO,
KMSFunh2,3,BEAL,20.3,live,,,NO,
KMSFunh2,4,FRAM,17.5,live,,,NO,
KMSFunh2,5,ACSA,12.9,live,,,NO,
KMSFunh2,6,BEPA,20.7,snag,10.7,2,NO,
KMSFunh2,7,FAGR,13.7,live,,,NO,
KMSFunh2,8,BEAL,34.5,live,,,NO,
KMSFunh2,9,FRAM,16.2,snag,7.6,2,NO,
KMSFunh2,10,FAGR,23.6,live,,,NO,
KMSFunh2,11,FAGR,33.3,live,,,NO,
KMSFunh2,12,ACSA,22,live,,,NO,
KMSFunh2,13,FRAM,35.7,live,,,NO,
KMSFunh2,14,FRAM,31.6,live,,,NO,
KMSFunh2,15,FAGR,34.7,snag,2.8,3,NO,
KMSFunh2,16,PIRU,19.3,live,,,NO,
KMSFunh2,17,PIRU,15.8,live,,,NO,
KMSFunh2,18,PIRU,15.4,live,,,NO,
KMSFunh2,19,BEAL,22,live,,,NO,
KMSFunh2,20,FAGR,27.8,live,,,NO,
KMSFunh2,21,BEAL,19.8,live,,,NO,
KMSFunh2,22,BEAL,13.5,stump,0.62,3,NO,
KMSFunh2,23,BEAL,15.4,live,,,NO,
KMSFunh2,24,BEAL,36.4,live,,,NO,
KMSFunh3,1,FRAM,36.7,live,,,NO,
KMSFunh3,2,BEAL,33.7,live,,,NO,
KMSFunh3,3,FRAM,55.5,live,,,NO,
KMSFunh3,4,BEAL,17.5,stump,0.48,4,NO,
KMSFunh3,5,FAGR,11.2,snag,2.1,2,NO,
KMSFunh3,6,BEAL,16.7,live,,,NO,
KMSFunh3,7,BEAL,11.6,live,,,NO,
KMSFunh3,8,BEAL,24,live,,,NO,
KMSFunh3,9,PIRU,36.9,snag,1.8,1,NO,
KMSFunh3,10,FRAM,51.8,live,,,NO,
KMSFunh3,11,ACSA,22.4,live,,,NO,
KMSFunh3,12,BEAL,38,snag,7.6,3,NO,
KMSFunh3,13,ACSA,23.6,live,,,NO,
KMSFunh3,14,BEPA,39.7,live,,,NO,
KMSFunh3,15,BEAL,35,live,,,NO,
KMSFunh3,16,BEAL,24.4,snag,2,4,NO,
KMSFunh3,17,FAGR,13.8,live,,,NO,
KMSFunh3,18,FAGR,28.7,live,,,NO,
KMSFunh3,19,PIRU,29.4,snag,12.2,1,NO,
KMSFunh3,20,FAGR,35.6,live,,,NO,
KMSFunh3,21,BEAL,20.3,live,,,NO,
KMSFunh4,1,ACSA,19.7,live,,,NO,
KMSFunh4,2,ACSA,15.9,live,,,NO,
KMSFunh4,3,FRAM,39.2,live,,,NO,
KMSFunh4,4,ACSA,13.2,live,,,NO,
KMSFunh4,5,ACSA,18.8,live,,,NO,
KMSFunh4,6,ACSA,58.5,live,,,NO,
KMSFunh4,7,ACSA,10.4,live,,,NO,
KMSFunh4,8,FAGR,15.7,live,,,NO,
KMSFunh4,9,ACSA,23.7,live,,,NO,
KMSFunh4,10,BEAL,36,live,,,NO,
KMSFunh4,11,FRAM,45.5,live,,,NO,
KMSFunh4,12,ACSA,23.4,live,,,NO,
KMSFunh4,13,FAGR,41.5,snag,9.1,3,NO,
KMSFunh4,14,ACPE,10.2,live,,,NO,
KMSFunh4,15,ACSA,20,live,,,NO,
KMSFunh4,16,ACSA,17.7,live,,,NO,
KMSFunh4,17,ACSA,20.2,live,,,NO,
KMSFunh4,18,FRAM,35.9,live,,,NO,
KMSFunh4,19,FRAM,26.6,live,,,NO,
KMSFunh4,20,ACSA,11.3,live,,,NO,
KMSFunh4,21,FAGR,12.7,live,,,NO,
KMSFunh4,22,FAGR,11.2,live,,,NO,
SSF1gap1,1,BEAL,49.6,stump,0.15,3,NO,
SSF1gap1,2,ACSA,41,stump,0.15,2,NO,
SSF1gap1,3,ACSA,33.5,stump,0.16,2,NO,
SSF1gap1,4,BEAL,43,stump,0.16,2,NO,
SSF1gap1,5,BEAL,21.7,stump,0.3,2,NO,
SSF1gap1,6,FAGR,36,stump,0.35,2,NO,
SSF1gap1,7,UNK,33,stump,0.25,2,NO,TSCA?
SSF1gap1,8,FAGR,27.5,stump,0.3,2,NO,
SSF1gap2,1,UNK,87.5,stump,0.84,2,NO,
SSF1gap2,2,BEAL,32,stump,0.51,2,NO,
SSF1gap2,3,UNK,19.1,stump,0.38,3,NO,
SSF1gap2,4,ACSA,31.2,stump,0.51,3,NO,
SSF1gap3,1,FAGR,75,stump,0.51,3,NO,
SSF1gap3,2,UNK,41,stump,0.64,2,NO,
SSF1gap3,3,FAGR,54,stump,0.51,3,NO,
SSF1gap3,4,QURU,69.8,stump,0.12,3,NO,
SSF1gap3,5,QURU,70,stump,0.23,2,NO,
SSF1gap3,6,FAGR,54,stump,0.36,2,NO,
SSF1gap3,7,FAGR,45.2,stump,0.18,2,NO,
SSF1mat1,1,FRAM,22.7,snag,12.2,1,YES,
SSF1mat1,2,ACRU,13.4,live,,,NO,
SSF1mat1,3,UNK,16.7,snag,3,4,NO,
SSF1mat1,4,ACSA,14.9,live,,,NO,
SSF1mat1,5,QURU,46.3,live,,,NO,
