"","stand","num_plots","num_ash_plots","prop_ash"
"17199",60126152,109,39,0.357798165137615
"17200",10126031,180,76,0.422222222222222
"17210",10319693,219,44,0.200913242009132
"17211",10272229,1249,324,0.259407526020817
"17220",10125439,46,8,0.173913043478261
"17221",10126154,256,114,0.4453125
"17224",60125928,51,23,0.450980392156863
"17226",10272404,246,45,0.182926829268293
"17231",10152579,175,32,0.182857142857143
"17233",20330764,46,10,0.217391304347826
"17239",60125400,120,46,0.383333333333333
"17243",10272848,251,94,0.374501992031873
"17260",10125417,176,61,0.346590909090909
"17261",10296573,65,14,0.215384615384615
"17269",10332639,478,179,0.374476987447699
"17271",60126192,188,62,0.329787234042553
"17272",10126066,64,25,0.390625
"17274",10271626,228,89,0.390350877192982
"17280",10153310,218,42,0.192660550458716
"17288",60125440,72,35,0.486111111111111
"17305",60125520,128,34,0.265625
"17314",10332554,194,57,0.293814432989691
"17317",10125520,58,23,0.396551724137931
"17329",10126029,127,22,0.173228346456693
"17331",10126171,72,13,0.180555555555556
"17340",10125890,107,39,0.364485981308411
"17349",50154320,72,49,0.680555555555556
"17352",10332110,263,62,0.23574144486692
"17354",10125539,134,65,0.485074626865672
"17357",60140328,54,11,0.203703703703704
"17371",60126000,45,16,0.355555555555556
"17372",10125999,134,22,0.164179104477612
"17379",60140360,46,18,0.391304347826087
"17381",10126121,106,46,0.433962264150943
"17390",10332512,45,29,0.644444444444444
"17391",10126111,304,94,0.309210526315789
"17396",10271949,150,35,0.233333333333333
"17398",10271988,174,30,0.172413793103448
"17405",20332416,294,65,0.22108843537415
"17408",10332686,187,79,0.422459893048128
"17409",10126098,416,145,0.348557692307692
"17410",60125528,47,20,0.425531914893617
"17411",10126162,217,61,0.28110599078341
"17421",10125924,117,79,0.675213675213675
"17424",10271567,141,38,0.269503546099291
"17426",10272795,238,37,0.15546218487395
"17435",10125486,267,43,0.161048689138577
"17443",10154196,214,40,0.186915887850467
"17444",20332262,599,148,0.247078464106845
"17447",10332592,65,16,0.246153846153846
"17449",10126122,110,73,0.663636363636364
"17455",20332560,344,74,0.215116279069767
"17458",10125437,142,23,0.161971830985915
"17460",10272767,182,56,0.307692307692308
"17461",10126119,167,49,0.293413173652695
"17462",60125496,105,29,0.276190476190476
"17465",60140372,46,15,0.326086956521739
"17471",10125967,189,119,0.62962962962963
"17472",60125540,49,18,0.36734693877551
"17476",10271348,377,108,0.286472148541114
"17484",10272241,73,51,0.698630136986301
"17486",10272352,98,17,0.173469387755102
"17491",10332473,153,61,0.398692810457516
"17492",10126116,87,17,0.195402298850575
"17493",10125904,87,34,0.390804597701149
"17503",10125446,138,37,0.268115942028986
"17504",10125599,124,54,0.435483870967742
"17513",60125600,63,22,0.349206349206349
"17514",10126110,126,26,0.206349206349206
"17521",10271613,104,26,0.25
"17528",10126144,434,176,0.405529953917051
"17541",10126077,136,27,0.198529411764706
"17542",10126139,78,16,0.205128205128205
"17546",10125462,497,195,0.392354124748491
"17547",10271768,115,51,0.443478260869565
"17554",10126170,356,107,0.300561797752809
"17559",10270378,139,26,0.18705035971223
"17567",10332368,701,258,0.368045649072753
"17575",10271579,1383,388,0.280549530007231
"17577",10332508,165,42,0.254545454545455
"17579",10125546,236,82,0.347457627118644
"17580",60125544,59,27,0.457627118644068
"17588",10153450,47,13,0.276595744680851
"17592",10332549,53,16,0.30188679245283
"17594",10125883,171,28,0.16374269005848
"17596",60125968,69,14,0.202898550724638
"17600",10125409,713,262,0.367461430575035
"17601",10272471,89,19,0.213483146067416
"17602",10272295,51,8,0.156862745098039
"17607",60272024,46,10,0.217391304347826
"17610",10271568,282,128,0.453900709219858
"17614",10271772,100,20,0.2
"17622",60125576,67,20,0.298507462686567
"17625",10270539,428,72,0.168224299065421
"17630",10125575,123,29,0.235772357723577
"17635",20330796,68,17,0.25
"17638",10330825,411,116,0.282238442822384
"17642",10125606,101,26,0.257425742574257
"17643",10153992,159,42,0.264150943396226
"17644",20330998,141,51,0.361702127659574
"17645",10332169,53,18,0.339622641509434
"17649",10140369,68,22,0.323529411764706
"17657",20332256,150,34,0.226666666666667
"17660",10332574,474,144,0.30379746835443
"17661",10125961,822,272,0.330900243309002
"17666",10272266,148,29,0.195945945945946
"17667",10152447,154,54,0.350649350649351
"17671",10332397,424,92,0.216981132075472
"17672",60125960,107,31,0.289719626168224
"17673",10125864,127,55,0.433070866141732
"17675",60126144,70,17,0.242857142857143
"17681",20332508,70,14,0.2
"17684",10125960,267,93,0.348314606741573
"17687",10271762,516,145,0.281007751937984
"17690",10332150,115,37,0.321739130434783
"17691",60332148,59,10,0.169491525423729
"17693",10125522,2013,591,0.293591654247392
"17694",60125864,49,9,0.183673469387755
"17696",10125395,185,97,0.524324324324324
"17700",20332148,397,100,0.251889168765743
"17703",10332313,112,31,0.276785714285714
"17705",10125567,138,91,0.659420289855073
"17706",60125444,97,29,0.298969072164948
"17710",10332267,87,24,0.275862068965517
"17723",10125445,332,139,0.418674698795181
"17724",10125498,136,44,0.323529411764706
"17736",20332356,203,43,0.211822660098522
"17742",20048208,3970,1259,0.317128463476071
"17745",10153891,134,78,0.582089552238806
"17748",10332753,689,214,0.310595065312046
"17749",10125968,57,20,0.350877192982456
"17752",10154085,122,73,0.598360655737705
"17753",20332452,289,59,0.204152249134948
"17757",10126005,863,337,0.390498261877173
"17758",10125921,46,15,0.326086956521739
"17759",10126074,106,34,0.320754716981132
"17760",60126072,56,19,0.339285714285714
"17765",60271200,45,12,0.266666666666667
"17767",20332212,1195,301,0.251882845188285
"17773",10271202,749,191,0.255006675567423
"17777",10125399,623,259,0.415730337078652
"17778",10125925,299,143,0.478260869565217
"17780",10272285,68,18,0.264705882352941
"17783",10272519,87,22,0.252873563218391
"17789",10126145,304,112,0.368421052631579
"17792",10271374,90,24,0.266666666666667
"17794",10177339,46,20,0.434782608695652
"17796",10332307,55,13,0.236363636363636
"17801",10332295,289,60,0.207612456747405
"17802",10125396,371,93,0.250673854447439
"17803",10125533,324,105,0.324074074074074
"17812",10270531,251,42,0.167330677290837
"17825",10330754,194,50,0.257731958762887
"17831",10271754,219,70,0.319634703196347
"17837",10272227,56,39,0.696428571428571
"17838",10177302,166,49,0.295180722891566
"17844",10125515,631,267,0.423137876386688
"17853",60214788,432,148,0.342592592592593
"17858",10125556,116,36,0.310344827586207
"17863",60179564,87,19,0.218390804597701
"17868",60125556,91,18,0.197802197802198
"17870",10125579,505,169,0.334653465346535
"17871",10125882,205,88,0.429268292682927
"17884",10332438,116,25,0.21551724137931
"17885",10125401,110,40,0.363636363636364
"17891",10332526,59,12,0.203389830508475
"17894",10125903,63,31,0.492063492063492
"17899",10177307,390,178,0.456410256410256
"17900",20048608,212,81,0.382075471698113
"17901",10332212,89,31,0.348314606741573
"17910",10304849,246,83,0.33739837398374
"17911",10125535,56,16,0.285714285714286
"17914",10125956,67,35,0.522388059701492
"17917",10271318,64,12,0.1875
"17919",20047274,350,103,0.294285714285714
"17920",10126061,91,32,0.351648351648352
"17922",10270483,368,70,0.190217391304348
"17927",10126147,45,20,0.444444444444444
"17928",10125928,235,67,0.285106382978723
"17929",10125920,537,200,0.37243947858473
"17934",10179081,48,9,0.1875
"17936",10332485,84,28,0.333333333333333
"17937",10271555,237,136,0.573839662447257
"17940",60177280,52,24,0.461538461538462
"17941",60179584,76,15,0.197368421052632
"17944",10272223,524,97,0.185114503816794
"17947",10332798,89,26,0.292134831460674
"17948",50125408,255,114,0.447058823529412
"17949",10125937,57,11,0.192982456140351
"17951",10272764,278,100,0.359712230215827
"17957",10125470,165,54,0.327272727272727
"17959",10270421,285,109,0.382456140350877
"17960",10271674,110,47,0.427272727272727
"17966",10271659,45,10,0.222222222222222
"17969",10125982,284,120,0.422535211267606
"17970",10125927,69,21,0.304347826086957
"17974",10332506,622,144,0.231511254019293
"17975",10332248,84,24,0.285714285714286
"17981",10125411,93,45,0.483870967741935
"17991",10125407,184,92,0.5
"17992",10125604,117,45,0.384615384615385
"17997",10177367,502,204,0.406374501992032
"18008",60125952,79,24,0.30379746835443
"18013",10271752,474,237,0.5
"18016",10125952,949,343,0.361433087460485
"18018",10270568,964,250,0.259336099585062
"18020",10332394,156,43,0.275641025641026
"18021",10304813,79,27,0.341772151898734
"18023",10125577,206,83,0.402912621359223
"18037",60177376,85,19,0.223529411764706
"18043",10270314,156,39,0.25
"18045",10177376,136,60,0.441176470588235
"18046",10179548,467,154,0.329764453961456
"18051",10126010,101,33,0.326732673267327
"18057",20332470,72,17,0.236111111111111
"18061",10332382,71,16,0.225352112676056
"18063",10332436,121,32,0.264462809917355
"18064",10125442,82,22,0.268292682926829
"18071",20048772,477,153,0.320754716981132
"18083",10126076,1002,475,0.474051896207585
"18088",60179548,58,15,0.258620689655172
"18095",10125582,480,226,0.470833333333333
"18096",10125600,49,20,0.408163265306122
"18107",10332106,293,126,0.430034129692833
"18110",10304766,147,57,0.387755102040816
"18112",10125406,1017,537,0.528023598820059
"18113",10126179,98,23,0.23469387755102
"18114",10125878,116,35,0.301724137931034
"18118",60177368,53,21,0.39622641509434
"18121",10332472,103,31,0.300970873786408
"18128",10273001,135,36,0.266666666666667
"18133",10304879,52,15,0.288461538461538
"18135",10125957,54,15,0.277777777777778
"18136",10126101,74,14,0.189189189189189
"18138",10271990,72,16,0.222222222222222
"18145",20047112,194,42,0.216494845360825
"18147",10304798,81,28,0.345679012345679
"18148",10125566,64,11,0.171875
"18151",10271648,61,26,0.426229508196721
"18155",10332621,468,129,0.275641025641026
"18166",20047988,165,26,0.157575757575758
"18173",10126149,397,133,0.335012594458438
"18174",10271209,147,58,0.394557823129252
"18177",10304765,98,34,0.346938775510204
"18179",10125867,784,368,0.469387755102041
"18180",10126026,99,20,0.202020202020202
"18184",10177309,269,87,0.323420074349442
"18189",10125531,61,17,0.278688524590164
"18193",20047208,317,88,0.277602523659306
"18194",10332431,411,104,0.253041362530414
"18196",10126178,192,51,0.265625
"18198",10272773,90,15,0.166666666666667
"18201",10271563,340,92,0.270588235294118
"18202",50179552,1803,542,0.300610094287299
"18203",20047286,522,107,0.204980842911877
"18205",10304746,80,26,0.325
"18206",10304754,1086,338,0.311233885819521
"18209",10177427,70,27,0.385714285714286
"18212",10125911,242,58,0.239669421487603
"18217",10332298,328,82,0.25
"18218",10332178,52,14,0.269230769230769
"18222",60125964,50,22,0.44
"18223",10126138,457,108,0.236323851203501
"18228",10332487,76,27,0.355263157894737
"18229",10304840,299,123,0.411371237458194
"18235",10177286,290,105,0.362068965517241
"18237",10332515,176,45,0.255681818181818
"18239",10332773,424,128,0.30188679245283
"18241",10125523,243,95,0.390946502057613
"18247",50125512,45,17,0.377777777777778
"18248",60125524,47,22,0.468085106382979
"18249",10126047,602,245,0.406976744186047
"18254",10177329,87,18,0.206896551724138
"18255",20048000,582,126,0.216494845360825
"18256",60126048,72,34,0.472222222222222
"18258",10271805,85,15,0.176470588235294
"18261",10273014,440,73,0.165909090909091
"18263",10304811,115,49,0.426086956521739
"18264",10125485,101,58,0.574257425742574
"18265",10270355,335,120,0.358208955223881
"18266",10270488,58,19,0.327586206896552
"18271",10125514,234,57,0.243589743589744
"18276",10177407,47,14,0.297872340425532
"18277",10177459,54,22,0.407407407407407
"18278",10179550,49,20,0.408163265306122
"18279",10332702,157,36,0.229299363057325
"18289",10272253,89,16,0.179775280898876
"18294",10126043,203,112,0.551724137931034
"18295",10125973,94,58,0.617021276595745
"18301",20047206,181,30,0.165745856353591
"18302",10047206,408,85,0.208333333333333
"18303",10332140,191,66,0.345549738219895
"18304",10271225,62,13,0.209677419354839
"18306",10272867,164,56,0.341463414634146
"18311",10304867,123,41,0.333333333333333
"18315",10271798,484,179,0.369834710743802
"18318",10126087,127,38,0.299212598425197
"18319",20048598,153,58,0.379084967320261
"18321",10332734,93,61,0.655913978494624
"18322",10304874,488,162,0.331967213114754
"18325",10272258,46,9,0.195652173913043
"18329",10319661,116,71,0.612068965517241
"18330",10330734,184,60,0.326086956521739
"18333",10126140,1170,563,0.481196581196581
"18340",10304819,114,39,0.342105263157895
"18341",10125433,101,52,0.514851485148515
"18348",10272297,59,10,0.169491525423729
"18351",10271459,68,17,0.25
"18352",10271296,469,141,0.300639658848614
"18354",60177288,124,29,0.233870967741935
"18355",10179603,137,24,0.175182481751825
"18358",10332437,329,109,0.331306990881459
"18367",10304777,45,16,0.355555555555556
"18369",10125891,415,142,0.342168674698795
"18370",10125983,98,16,0.163265306122449
"18376",10270596,717,170,0.237099023709902
"18378",10332404,73,18,0.246575342465753
"18380",10304818,73,16,0.219178082191781
"18383",10126189,291,80,0.274914089347079
"18389",10304868,912,291,0.319078947368421
"18394",60179536,153,48,0.313725490196078
"18395",20048480,336,77,0.229166666666667
"18403",10125496,563,268,0.476021314387211
"18404",10271409,108,33,0.305555555555556
"18409",10177352,120,44,0.366666666666667
"18410",10179535,177,56,0.31638418079096
"18411",20048496,320,98,0.30625
"18412",20048816,1278,377,0.294992175273865
"18416",10125996,72,20,0.277777777777778
"18423",60137084,248,62,0.25
"18424",10332765,215,66,0.306976744186047
"18428",60048480,45,7,0.155555555555556
"18430",10332410,158,60,0.379746835443038
"18439",20048644,346,75,0.216763005780347
"18441",10332342,515,145,0.281553398058252
"18443",10332091,125,27,0.216
"18450",10271143,114,18,0.157894736842105
"18454",10048479,145,25,0.172413793103448
"18455",10332659,123,41,0.333333333333333
"18459",10271758,52,33,0.634615384615385
"18462",20048812,95,16,0.168421052631579
"18463",10304823,155,47,0.303225806451613
"18464",60304868,80,22,0.275
"18466",10125992,48,10,0.208333333333333
"18481",10048621,116,27,0.232758620689655
"18484",10125993,79,23,0.291139240506329
"18488",10304870,124,44,0.354838709677419
"18489",10304896,341,112,0.328445747800586
"18490",10125414,51,28,0.549019607843137
"18493",10179605,75,36,0.48
"18496",60304872,48,12,0.25
"18497",10304915,287,98,0.341463414634146
"18498",10125424,171,31,0.181286549707602
"18504",20048942,127,33,0.259842519685039
"18511",10125873,297,126,0.424242424242424
"18512",60126056,144,53,0.368055555555556
"18513",10125605,205,73,0.35609756097561
"18518",20047378,304,105,0.345394736842105
"18519",20047016,781,187,0.23943661971831
"18527",10048821,153,30,0.196078431372549
"18532",10179615,147,31,0.210884353741497
"18533",10179554,190,96,0.505263157894737
"18535",50126044,71,38,0.535211267605634
"18540",10272930,71,19,0.267605633802817
"18543",50332408,60,16,0.266666666666667
"18547",60304896,116,41,0.353448275862069
"18548",10126044,829,352,0.424607961399276
"18549",10126070,47,19,0.404255319148936
"18554",60048816,70,22,0.314285714285714
"18555",10048942,155,27,0.174193548387097
"18557",10304902,46,15,0.326086956521739
"18558",10304845,333,114,0.342342342342342
"18560",10272156,92,29,0.315217391304348
"18566",10126058,612,236,0.38562091503268
"18571",10125510,119,39,0.327731092436975
"18576",10271628,92,14,0.152173913043478
"18577",10177393,125,88,0.704
"18586",10330836,81,26,0.320987654320988
"18591",10304892,414,141,0.340579710144928
"18593",10125509,74,15,0.202702702702703
"18601",10330789,150,33,0.22
"18602",10321468,134,50,0.373134328358209
"18603",10125900,387,113,0.291989664082687
"18613",60304832,48,18,0.375
"18620",10271645,307,98,0.319218241042345
"18628",10177429,173,67,0.38728323699422
"18629",10332379,56,13,0.232142857142857
"18631",10125403,183,53,0.289617486338798
"18637",20047212,133,36,0.270676691729323
"18638",20047316,98,29,0.295918367346939
"18643",10271057,57,11,0.192982456140351
"18646",10177410,78,22,0.282051282051282
"18647",20048966,1264,272,0.215189873417722
"18648",10330787,86,15,0.174418604651163
"18649",10126060,122,55,0.450819672131148
"18656",10272816,65,14,0.215384615384615
"18665",10048675,546,141,0.258241758241758
